year,site,id,substrate,treatment,NEP,CR,CR.corr,CR.corr.no0,GPP,GPP.corr,GPP.corr.no0,Chl,Chl.corr,Chl.corr.no0
2013,Site 2,20,Glass,P,0.789495554,-0.681053931,0.681063931,0.681063931,1.470549485,1.470559485,1.470559485,0.271348044,0.271358044,0.271358044
2013,Site 2,17,Glass,P,0.706390759,-0.340526965,0.340536965,0.340536965,1.046917724,1.046927724,1.046927724,0.37189598,0.37190598,0.37190598
2013,Site 2,19,Glass,P,1.246571927,-0.808751543,0.808761543,0.808761543,2.05532347,2.05533347,2.05533347,0.377151368,0.377161368,0.377161368
2013,Site 2,18,Glass,P,1.121914734,-0.425658707,0.425668707,0.425668707,1.547573441,1.547583441,1.547583441,0.406133287,0.406143287,0.406143287
2013,Site 2,21,Glass,P,2.036067481,-0.63848806,0.63849806,0.63849806,2.674555541,2.674565541,2.674565541,0.674544496,0.674554496,0.674554496
2011,Site 1,60,Sponge,Ctl,-14.96509599,-13.76527051,13.76527051,13.76528051,-1.19982548,0,0.00001,0.025194948,0.025194948,0.025204948
2011,Site 1,50,Sponge,Ctl,-10.20942408,-12.32547993,12.32547993,12.32548993,2.116055846,2.116055846,2.116065846,0.016940898,0.016940898,0.016950898
2011,Site 1,58,Sponge,Ctl,-13.96160558,-12.2382199,12.2382199,12.2382299,-1.723385689,0,0.00001,0.026895221,0.026895221,0.026905221
2011,Site 1,44,Sponge,Ctl,-9.860383944,-10.58027923,10.58027923,10.58028923,0.719895288,0.719895288,0.719905288,0,0,0.00001
2011,Site 1,25,Sponge,Ctl,-10.90750436,-10.4930192,10.4930192,10.4930292,-0.414485166,0,0.00001,0.027606244,0.027606244,0.027616244
2011,Site 1,19,Sponge,H,-12.30366492,-13.45986038,13.45986038,13.45987038,1.156195462,1.156195462,1.156205462,0.027637158,0.027637158,0.027647158
2011,Site 1,21,Sponge,H,-11.82373473,-12.36910995,12.36910995,12.36911995,0.545375218,0.545375218,0.545385218,0.017002726,0.017002726,0.017012726
2011,Site 1,6,Sponge,H,-9.511343805,-10.66753927,10.66753927,10.66754927,1.156195462,1.156195462,1.156205462,0.01630716,0.01630716,0.01631716
2011,Site 1,9,Sponge,H,-12.60907504,-9.882198953,9.882198953,9.882208953,-2.726876091,0,0.00001,0.016848155,0.016848155,0.016858155
2011,Site 1,16,Sponge,H,-11.2565445,-7.831588133,7.831588133,7.831598133,-3.42495637,0,0.00001,0.023726531,0.023726531,0.023736531
2011,Site 1,7,Sponge,HP,-20.06980803,-20.78970332,20.78970332,20.78971332,0.719895288,0.719895288,0.719905288,0.009583354,0.009583354,0.009593354
2011,Site 1,2,Sponge,HP,-11.86736475,-18.7390925,18.7390925,18.7391025,6.871727749,6.871727749,6.871737749,0.014375032,0.014375032,0.014385032
2011,Site 1,36,Sponge,HP,-14.0052356,-16.68848168,16.68848168,16.68849168,2.683246073,2.683246073,2.683256073,0.02627694,0.02627694,0.02628694
2011,Site 1,34,Sponge,HP,-10.51483421,-15.64136126,15.64136126,15.64137126,5.126527051,5.126527051,5.126537051,0.040342831,0.040342831,0.040352831
2011,Site 1,55,Sponge,HP,-16.44851658,-15.29232112,15.29232112,15.29233112,-1.156195462,0,0.00001,0.046139214,0.046139214,0.046149214
2011,Site 1,45,Sponge,N,-7.766143106,-9.882198953,9.882198953,9.882208953,2.116055846,2.116055846,2.116065846,0.025890514,0.025890514,0.025900514
2011,Site 1,35,Sponge,N,-6.719022688,-9.358638743,9.358638743,9.358648743,2.639616056,2.639616056,2.639626056,0.028363638,0.028363638,0.028373638
2011,Site 1,59,Sponge,N,-7.286212914,-9.271378709,9.271378709,9.271388709,1.985165794,1.985165794,1.985175794,0.048612338,0.048612338,0.048622338
2011,Site 1,38,Sponge,N,-6.151832461,-8.573298429,8.573298429,8.573308429,2.421465969,2.421465969,2.421475969,0.034082736,0.034082736,0.034092736
2011,Site 1,11,Sponge,N,-5.453752182,-7.264397906,7.264397906,7.264407906,1.810645724,1.810645724,1.810655724,0.027745357,0.027745357,0.027755357
2011,Site 1,40,Sponge,NP,-19.2408377,-23.32024433,23.32024433,23.32025433,4.079406632,4.079406632,4.079416632,0.057886552,0.057886552,0.057896552
2011,Site 1,4,Sponge,NP,-14.09249564,-20.17888307,20.17888307,20.17889307,6.086387435,6.086387435,6.086397435,0.025504088,0.025504088,0.025514088
2011,Site 1,53,Sponge,NP,-21.02966841,-18.2591623,18.2591623,18.2591723,-2.770506108,0,0.00001,0.027281646,0.027281646,0.027291646
2011,Site 1,49,Sponge,NP,-13.26352531,-17.82286213,17.82286213,17.82287213,4.559336824,4.559336824,4.559346824,0.046989351,0.046989351,0.046999351
2011,Site 1,46,Sponge,NP,-13.35078534,-17.82286213,17.82286213,17.82287213,4.472076789,4.472076789,4.472086789,0.058504833,0.058504833,0.058514833
2011,Site 1,56,Sponge,P,-15.61954625,-17.77923211,17.77923211,17.77924211,2.159685864,2.159685864,2.159695864,0.058195693,0.058195693,0.058205693
2011,Site 1,22,Sponge,P,-12.30366492,-14.11431065,14.11431065,14.11432065,1.810645724,1.810645724,1.810655724,0.017621007,0.017621007,0.017631007
2011,Site 1,39,Sponge,P,-7.635253054,-12.32547993,12.32547993,12.32548993,4.690226876,4.690226876,4.690236876,0.019460392,0.019460392,0.019470392
2011,Site 1,20,Sponge,P,-14.44153578,-11.45287958,11.45287958,11.45288958,-2.988656195,0,0.00001,0.027745357,0.027745357,0.027755357
2011,Site 1,31,Sponge,P,-6.020942408,-10.27486911,10.27486911,10.27487911,4.253926702,4.253926702,4.253936702,0.019553134,0.019553134,0.019563134
2013,Site 1,59,Sponge,C,-9.591942768,-7.214412335,7.214422335,7.214422335,-2.377530433,0,0.00001,-0.005100818,0,0.00001
2013,Site 1,57,Sponge,C,-9.99160705,-7.131961908,7.131971908,7.131971908,-2.859645142,0,0.00001,0.004451623,0.004461623,0.004461623
2013,Site 1,56,Sponge,C,-9.711842053,-6.802160201,6.802170201,6.802170201,-2.909681851,0,0.00001,0.006105524,0.006115524,0.006115524
2013,Site 1,58,Sponge,C,-11.15063347,-7.832790535,7.832800535,7.832800535,-3.317842933,0,0.00001,0.010588061,0.010598061,0.010598061
2013,Site 1,33,Sponge,Ctl,-8.43291635,-4.452323041,4.452333041,4.452333041,-3.980593309,0,0.00001,0.004992619,0.005002619,0.005002619
2013,Site 1,35,Sponge,Ctl,-8.193117781,-5.482953374,5.482963374,5.482963374,-2.710164407,0,0.00001,0.006731534,0.006741534,0.006741534
2013,Site 1,36,Sponge,Ctl,-8.352983494,-5.606629014,5.606639014,5.606639014,-2.74635448,0,0.00001,0.007419371,0.007429371,0.007429371
2013,Site 1,34,Sponge,Ctl,-9.711842053,-6.307457641,6.307467641,6.307467641,-3.404384412,0,0.00001,0.008068566,0.008078566,0.008078566
2013,Site 1,32,Sponge,Ctl,-10.19143919,-4.864575174,4.864585174,4.864585174,-5.326864017,0,0.00001,0.023340105,0.023350105,0.023350105
2013,Site 1,37,Sponge,H,-8.313017066,-5.565403801,5.565413801,5.565413801,-2.747613265,0,0.00001,0.000540996,0.000550996,0.000550996
2013,Site 1,39,Sponge,H,-7.873386355,-5.482953374,5.482963374,5.482963374,-2.390432981,0,0.00001,0.004289324,0.004299324,0.004299324
2013,Site 1,40,Sponge,H,-6.914192079,-4.782124747,4.782134747,4.782134747,-2.132067331,0,0.00001,0.005456329,0.005466329,0.005466329
2013,Site 1,38,Sponge,H,-10.79093561,-6.967061055,6.967071055,6.967071055,-3.82387456,0,0.00001,0.011670053,0.011680053,0.011680053
2013,Site 1,50,Sponge,HP,-9.911674194,-7.585439255,7.585449255,7.585449255,-2.326234939,0,0.00001,0.001043349,0.001053349,0.001053349
2013,Site 1,48,Sponge,HP,-11.43039847,-8.739745228,8.739755228,8.739755228,-2.690653237,0,0.00001,0.009274214,0.009284214,0.009284214
2013,Site 1,51,Sponge,HP,-14.50781344,-8.945871295,8.945881295,8.945881295,-5.561942142,0,0.00001,0.011979193,0.011989193,0.011989193
2013,Site 1,49,Sponge,HP,-11.47036489,-8.492393948,8.492403948,8.492403948,-2.977970945,0,0.00001,0.01677087,0.01678087,0.01678087
2013,Site 1,52,Sponge,HP,-15.10730986,-8.987096508,8.987106508,8.987106508,-6.120213351,0,0.00001,0.04335695,0.04336695,0.04336695
2013,Site 1,42,Sponge,N,-7.833419927,-5.400502948,5.400512948,5.400512948,-2.43291698,0,0.00001,0.00576547,0.00577547,0.00577547
2013,Site 1,44,Sponge,N,-11.75012989,-7.008286268,7.008296268,7.008296268,-4.741843623,0,0.00001,0.00680109,0.00681109,0.00681109
2013,Site 1,43,Sponge,N,-7.753487071,-5.400502948,5.400512948,5.400512948,-2.352984123,0,0.00001,0.01038712,0.01039712,0.01039712
2013,Site 1,41,Sponge,N,-9.152312058,-6.513583708,6.513593708,6.513593708,-2.63872835,0,0.00001,0.062593216,0.062603216,0.062603216
2013,Site 1,54,Sponge,NP,-8.193117781,-5.895205508,5.895215508,5.895215508,-2.297912273,0,0.00001,-0.000479168,0,0.00001
2013,Site 1,55,Sponge,NP,-8.472882778,-6.101331574,6.101341574,6.101341574,-2.371551204,0,0.00001,0.005239931,0.005249931,0.005249931
2013,Site 1,53,Sponge,NP,-9.671875624,-6.967061055,6.967071055,6.967071055,-2.70481457,0,0.00001,0.006097796,0.006107796,0.006107796
2013,Site 1,45,Sponge,P,-13.02905559,-10.26507812,10.26508812,10.26508812,-2.763977472,0,0.00001,0.013911321,0.013921321,0.013921321
2013,Site 1,47,Sponge,P,-12.98908917,-9.646699922,9.646709922,9.646709922,-3.342389243,0,0.00001,0.014143176,0.014153176,0.014153176
2013,Site 1,46,Sponge,P,-12.50949203,-9.316898215,9.316908215,9.316908215,-3.192593812,0,0.00001,0.01677087,0.01678087,0.01678087
2011,Site 3,46,Sponge,Ctl,-12.43455497,-15.9904014,15.9904014,15.9904114,3.555846422,3.555846422,3.555856422,0.020866981,0.020866981,0.020876981
2011,Site 3,24,Sponge,Ctl,-13.30715532,-11.7582897,11.7582897,11.7582997,-1.54886562,0,0.00001,0.06314194,0.06314194,0.06315194
2011,Site 3,57,Sponge,Ctl,-16.7539267,-11.62739965,11.62739965,11.62740965,-5.126527051,0,0.00001,0.088568743,0.088568743,0.088578743
2011,Site 3,43,Sponge,Ctl,-9.42408377,-10.62390925,10.62390925,10.62391925,1.19982548,1.19982548,1.19983548,0.016384445,0.016384445,0.016394445
2011,Site 3,6,Sponge,Ctl,-6.67539267,-12.2382199,12.2382199,12.2382299,5.562827225,5.562827225,5.562837225,0.108972014,0.108972014,0.108982014
2011,Site 3,21,Sponge,H,-9.904013962,-10.62390925,10.62390925,10.62391925,0.719895288,0.719895288,0.719905288,0.049076049,0.049076049,0.049086049
2011,Site 3,58,Sponge,H,-12.91448517,-10.4930192,10.4930192,10.4930292,-2.421465969,0,0.00001,0.076975976,0.076975976,0.076985976
2011,Site 3,2,Sponge,H,-3.534031414,-8.267888307,8.267888307,8.267898307,4.733856894,4.733856894,4.733866894,0.045598219,0.045598219,0.045608219
2011,Site 3,1,Sponge,H,-2.486910995,-6.304537522,6.304537522,6.304547522,3.817626527,3.817626527,3.817636527,0.029986625,0.029986625,0.029996625
2011,Site 3,18,Sponge,HP,-3.490401396,-13.89616056,13.89616056,13.89617056,10.40575916,10.40575916,10.40576916,0.037869707,0.037869707,0.037879707
2011,Site 3,42,Sponge,HP,-9.467713787,-8.573298429,8.573298429,8.573308429,-0.894415358,0,0.00001,0.033696311,0.033696311,0.033706311
2011,Site 3,48,Sponge,HP,-4.057591623,-3.730366492,3.730366492,3.730376492,-0.327225131,0,0.00001,0.071256877,0.071256877,0.071266877
2011,Site 3,17,Sponge,N,-4.537521815,-15.16143106,15.16143106,15.16144106,10.62390925,10.62390925,10.62391925,0.149314845,0.149314845,0.149324845
2011,Site 3,14,Sponge,N,-12.2600349,-14.02705061,14.02705061,14.02706061,1.767015707,1.767015707,1.767025707,0.180383462,0.180383462,0.180393462
2011,Site 3,53,Sponge,N,-7.373472949,-11.36561955,11.36561955,11.36562955,3.992146597,3.992146597,3.992156597,0.100161511,0.100161511,0.100171511
2011,Site 3,30,Sponge,N,-4.842931937,-10.7547993,10.7547993,10.7548093,5.911867365,5.911867365,5.911877365,0.078289823,0.078289823,0.078299823
2011,Site 3,3,Sponge,N,-6.195462478,-6.915357766,6.915357766,6.915367766,0.719895288,0.719895288,0.719905288,0.109976721,0.109976721,0.109986721
2011,Site 3,13,Sponge,NP,-2.094240838,-13.19808028,13.19808028,13.19809028,11.10383944,11.10383944,11.10384944,0.080531091,0.080531091,0.080541091
2011,Site 3,19,Sponge,NP,-4.581151832,-8.573298429,8.573298429,8.573308429,3.992146597,3.992146597,3.992156597,0.100779792,0.100779792,0.100789792
2011,Site 3,56,Sponge,NP,-1.614310646,-8.093368237,8.093368237,8.093378237,6.479057592,6.479057592,6.479067592,0.110440431,0.110440431,0.110450431
2011,Site 3,11,Sponge,NP,-3.010471204,-3.861256545,3.861256545,3.861266545,0.85078534,0.85078534,0.85079534,0.108431018,0.108431018,0.108441018
2011,Site 3,49,Sponge,P,-6.151832461,-13.63438045,13.63438045,13.63439045,7.482547993,7.482547993,7.482557993,0.097379247,0.097379247,0.097389247
2011,Site 3,7,Sponge,P,-3.883071553,-12.7617801,12.7617801,12.7617901,8.878708551,8.878708551,8.878718551,0.195222204,0.195222204,0.195232204
2011,Site 3,10,Sponge,P,-7.286212914,-10.66753927,10.66753927,10.66754927,3.381326353,3.381326353,3.381336353,0.111986134,0.111986134,0.111996134
2011,Site 3,37,Sponge,P,-8.638743455,-9.402268761,9.402268761,9.402278761,0.763525305,0.763525305,0.763535305,0.063451081,0.063451081,0.063461081
2011,Site 3,47,Sponge,P,-8.420593368,-6.784467714,6.784467714,6.784477714,-1.636125654,0,0.00001,0.126824876,0.126824876,0.126834876
2013,Site 3,58,Sponge,C,-8.998691099,-13.29676722,13.29677722,13.29677722,4.298076124,4.298086124,4.298086124,0.008192222,0.008202222,0.008202222
2013,Site 3,55,Sponge,C,-9.734947644,-12.29950968,12.29951968,12.29951968,2.564562038,2.564572038,2.564572038,0.058813974,0.058823974,0.058823974
2013,Site 3,57,Sponge,C,-10.10307592,-14.54333915,14.54334915,14.54334915,4.440263234,4.440273234,4.440273234,0.081767653,0.081777653,0.081777653
2013,Site 3,59,Sponge,C,-8.916884817,-11.75932851,11.75933851,11.75933851,2.842443697,2.842453697,2.842453697,0.110054006,0.110064006,0.110064006
2013,Site 3,56,Sponge,C,-11.00294503,-15.95612067,15.95613067,15.95613067,4.953175642,4.953185642,4.953185642,0.200091166,0.200101166,0.200101166
2013,Site 3,35,Sponge,Ctl,-9.653141361,-11.80088091,11.80089091,11.80089091,2.14773955,2.14774955,2.14774955,0.023881101,0.023891101,0.023891101
2013,Site 3,38,Sponge,Ctl,-10.79842932,-13.58763401,13.58764401,13.58764401,2.789204687,2.789214687,2.789214687,0.079294529,0.079304529,0.079304529
2013,Site 3,36,Sponge,Ctl,-10.1848822,-11.30225214,11.30226214,11.30226214,1.117369941,1.117379941,1.117379941,0.120023786,0.120033786,0.120033786
2013,Site 3,39,Sponge,Ctl,-13.2526178,-14.33557716,14.33558716,14.33558716,1.082959362,1.082969362,1.082969362,0.141972759,0.141982759,0.141982759
2013,Site 3,37,Sponge,Ctl,-11.28926702,-13.25521483,13.25522483,13.25522483,1.96594781,1.96595781,1.96595781,0.175359929,0.175369929,0.175369929
2013,Site 3,43,Sponge,H,-10.10307592,-10.88672816,10.88673816,10.88673816,0.783652248,0.783662248,0.783662248,-0.027977212,0,0.00001
2013,Site 3,42,Sponge,H,-8.753272251,-10.09723261,10.09724261,10.09724261,1.343960359,1.343970359,1.343970359,0.028750063,0.028760063,0.028760063
2013,Site 3,40,Sponge,H,-10.34849476,-11.05293775,11.05294775,11.05294775,0.70444299,0.70445299,0.70445299,0.058195693,0.058205693,0.058205693
2013,Site 3,41,Sponge,H,-10.43030105,-11.21914734,11.21915734,11.21915734,0.788846298,0.788856298,0.788856298,0.079526385,0.079536385,0.079536385
2013,Site 3,44,Sponge,H,-8.671465969,-9.183079864,9.183089864,9.183089864,0.511613895,0.511623895,0.511623895,0.151710683,0.151720683,0.151720683
2013,Site 3,61,Sponge,HP,-7.403468586,-12.21640489,12.21641489,12.21641489,4.8129363,4.8129463,4.8129463,0.018162002,0.018172002,0.018172002
2013,Site 3,60,Sponge,HP,-10.79842932,-16.53785423,16.53786423,16.53786423,5.739424915,5.739434915,5.739434915,0.031532327,0.031542327,0.031542327
2013,Site 3,63,Sponge,HP,-10.92113874,-17.0780354,17.0780454,17.0780454,6.156896659,6.156906659,6.156906659,0.042197674,0.042207674,0.042207674
2013,Site 3,62,Sponge,HP,-5.153795812,-7.687193551,7.687203551,7.687203551,2.53339774,2.53340774,2.53340774,0.045057223,0.045067223,0.045067223
2013,Site 3,50,Sponge,N,-6.503599476,-9.307737056,9.307747056,9.307747056,2.80413758,2.80414758,2.80414758,0.002241268,0.002251268,0.002251268
2013,Site 3,54,Sponge,N,-8.875981675,-12.13330009,12.13331009,12.13331009,3.257318416,3.257328416,3.257328416,0.018548428,0.018558428,0.018558428
2013,Site 3,52,Sponge,N,-4.294829843,-8.892213081,8.892223081,8.892223081,4.597383238,4.597393238,4.597393238,0.023030965,0.023040965,0.023040965
2013,Site 3,53,Sponge,N,-8.875981675,-11.59311892,11.59312892,11.59312892,2.717137248,2.717147248,2.717147248,0.059741395,0.059751395,0.059751395
2013,Site 3,51,Sponge,N,-6.91263089,-10.96983296,10.96984296,10.96984296,4.057202069,4.057212069,4.057212069,0.069556605,0.069566605,0.069566605
2013,Site 3,64,Sponge,NP,-6.830824607,-9.681708635,9.681718635,9.681718635,2.850884027,2.850894027,2.850894027,0.004250681,0.004260681,0.004260681
2013,Site 3,67,Sponge,NP,-7.52617801,-13.04745284,13.04746284,13.04746284,5.521274828,5.521284828,5.521284828,0.023571961,0.023581961,0.023581961
2013,Site 3,66,Sponge,NP,-5.930955497,-9.390841852,9.390851852,9.390851852,3.459886354,3.459896354,3.459896354,0.055258858,0.055268858,0.055268858
2013,Site 3,68,Sponge,NP,-7.076243455,-11.71777612,11.71778612,11.71778612,4.64153266,4.64154266,4.64154266,0.113840976,0.113850976,0.113850976
2013,Site 3,65,Sponge,NP,-11.3710733,-16.16388266,16.16389266,16.16389266,4.792809358,4.792819358,4.792819358,0.128138723,0.128148723,0.128148723
2013,Site 3,48,Sponge,P,-7.935209424,-9.349289454,9.349299454,9.349299454,1.41408003,1.41409003,1.41409003,0.001854843,0.001864843,0.001864843
2013,Site 3,45,Sponge,P,-7.19895288,-9.349289454,9.349299454,9.349299454,2.150336574,2.150346574,2.150346574,0.031377757,0.031387757,0.031387757
2013,Site 3,47,Sponge,P,-7.321662304,-10.72051857,10.72052857,10.72052857,3.39885627,3.39886627,3.39886627,0.113918262,0.113928262,0.113928262
2013,Site 3,49,Sponge,P,-10.71662304,-13.29676722,13.29677722,13.29677722,2.580144187,2.580154187,2.580154187,0.131230128,0.131240128,0.131240128
2013,Site 3,46,Sponge,P,-10.43030105,-10.59586138,10.59587138,10.59587138,0.165560334,0.165570334,0.165570334,0.378619785,0.378629785,0.378629785
2011,Site 2,57,Sponge,Ctl,-4.930191972,-9.07504363,9.07504363,9.07505363,4.144851658,4.144851658,4.144861658,0.025426803,0.025426803,0.025436803
2011,Site 2,35,Sponge,Ctl,-4.363001745,-6.282722513,6.282722513,6.282732513,1.919720768,1.919720768,1.919730768,0.026895221,0.026895221,0.026905221
2011,Site 2,54,Sponge,Ctl,-4.232111693,-3.577661431,3.577661431,3.577671431,-0.654450262,0,0.00001,0.005062175,0.005062175,0.005072175
2011,Site 2,29,Sponge,Ctl,-3.839441536,-2.661431065,2.661431065,2.661441065,-1.178010471,0,0.00001,0.02310825,0.02310825,0.02311825
2011,Site 2,13,Sponge,Ctl,-1.570680628,-2.094240838,2.094240838,2.094250838,0.523560209,0.523560209,0.523570209,0.012133763,0.012133763,0.012143763
2011,Site 2,38,Sponge,H,-5.410122164,-7.329842932,7.329842932,7.329852932,1.919720768,1.919720768,1.919730768,0.022258114,0.022258114,0.022268114
2011,Site 2,20,Sponge,H,-0.872600349,-3.097731239,3.097731239,3.097741239,2.22513089,2.22513089,2.22514089,0.019081695,0.019081695,0.019091695
2011,Site 2,26,Sponge,H,-4.406631763,-2.05061082,2.05061082,2.05062082,-2.356020942,0,0.00001,0.019707705,0.019707705,0.019717705
2011,Site 2,6,Sponge,H,-0.218150087,-1.221640489,1.221640489,1.221650489,1.003490401,1.003490401,1.003500401,0,0,0.00001
2011,Site 2,17,Sponge,H,-1.439790576,-1.003490401,1.003490401,1.003500401,-0.436300175,0,0.00001,0.003833342,0.003833342,0.003843342
2011,Site 2,53,Sponge,HP,-1.963350785,-2.617801047,2.617801047,2.617811047,0.654450262,0.654450262,0.654460262,0.018247016,0.018247016,0.018257016
2011,Site 2,43,Sponge,HP,-1.396160558,-2.486910995,2.486910995,2.486920995,1.090750436,1.090750436,1.090760436,0.024692595,0.024692595,0.024702595
2011,Site 2,44,Sponge,HP,-1.570680628,-1.832460733,1.832460733,1.832470733,0.261780105,0.261780105,0.261790105,0.022103543,0.022103543,0.022113543
2011,Site 2,10,Sponge,HP,-0.741710297,-1.396160558,1.396160558,1.396170558,0.654450262,0.654450262,0.654460262,0.010147536,0.010147536,0.010157536
2011,Site 2,9,Sponge,HP,-1.963350785,-1.090750436,1.090750436,1.090760436,-0.872600349,0,0.00001,0.014119991,0.014119991,0.014129991
2011,Site 2,39,Sponge,N,-1.701570681,-3.577661431,3.577661431,3.577671431,1.87609075,1.87609075,1.87610075,0.017466436,0.017466436,0.017476436
2011,Site 2,34,Sponge,N,-1.003490401,-3.054101222,3.054101222,3.054111222,2.05061082,2.05061082,2.05062082,0.04637107,0.04637107,0.04638107
2011,Site 2,19,Sponge,N,-3.184991274,-2.879581152,2.879581152,2.879591152,-0.305410122,0,0.00001,0.012489275,0.012489275,0.012499275
2011,Site 2,8,Sponge,N,-0.654450262,-2.792321117,2.792321117,2.792331117,2.137870855,2.137870855,2.137880855,0.039260839,0.039260839,0.039270839
2011,Site 2,2,Sponge,N,-0.872600349,-1.919720768,1.919720768,1.919730768,1.047120419,1.047120419,1.047130419,0.005827298,0.005827298,0.005837298
2011,Site 2,45,Sponge,NP,-1.832460733,-2.705061082,2.705061082,2.705071082,0.872600349,0.872600349,0.872610349,0.011190885,0.011190885,0.011200885
2011,Site 2,48,Sponge,NP,-1.134380454,-2.661431065,2.661431065,2.661441065,1.527050611,1.527050611,1.527060611,0.018726184,0.018726184,0.018736184
2011,Site 2,28,Sponge,NP,-1.657940663,-2.181500873,2.181500873,2.181510873,0.523560209,0.523560209,0.523570209,0.017466436,0.017466436,0.017476436
2011,Site 2,3,Sponge,NP,-1.047120419,-0.828970332,0.828970332,0.828980332,-0.218150087,0,0.00001,0.019715433,0.019715433,0.019725433
2011,Site 2,7,Sponge,NP,-0.305410122,0.741710297,0,0.00001,-1.047120419,0,0.00001,0.028286353,0.028286353,0.028296353
2011,Site 2,60,Sponge,P,-1.701570681,-5.584642234,5.584642234,5.584652234,3.883071553,3.883071553,3.883081553,0.033309885,0.033309885,0.033319885
2011,Site 2,59,Sponge,P,-1.265270506,-4.537521815,4.537521815,4.537531815,3.272251309,3.272251309,3.272261309,0.006832004,0.006832004,0.006842004
2011,Site 2,40,Sponge,P,-1.745200698,-3.752181501,3.752181501,3.752191501,2.006980803,2.006980803,2.006990803,0.009869309,0.009869309,0.009879309
2011,Site 2,55,Sponge,P,-2.879581152,-3.577661431,3.577661431,3.577671431,0.698080279,0.698080279,0.698090279,0.018702998,0.018702998,0.018712998
2011,Site 2,12,Sponge,P,-1.265270506,-3.228621291,3.228621291,3.228631291,1.963350785,1.963350785,1.963360785,0.024885807,0.024885807,0.024895807
2013,Site 2,58,Sponge,C,-6.114863515,-2.213425276,2.213435276,2.213435276,-3.901438239,0,0.00001,-0.002867278,0,0.00001
2013,Site 2,59,Sponge,C,-7.473722073,-3.064742689,3.064752689,3.064752689,-4.408979384,0,0.00001,-0.00072648,0,0.00001
2013,Site 2,57,Sponge,C,-8.592782063,-3.192440301,3.192450301,3.192450301,-5.400341762,0,0.00001,0.004096111,0.004106111,0.004106111
2013,Site 2,56,Sponge,C,-7.55365493,-3.490401396,3.490411396,3.490411396,-4.063253534,0,0.00001,0.006569235,0.006579235,0.006579235
2013,Site 2,55,Sponge,C,-7.913352784,-4.086323586,4.086333586,4.086333586,-3.827029198,0,0.00001,0.014606887,0.014616887,0.014616887
2013,Site 2,36,Sponge,Ctl,-7.11402422,-3.958625974,3.958635974,3.958635974,-3.155398246,0,0.00001,-0.007929453,0,0.00001
2013,Site 2,38,Sponge,Ctl,-9.312177771,-5.107904482,5.107914482,5.107914482,-4.204273288,0,0.00001,0.015920734,0.015930734,0.015930734
2013,Site 2,37,Sponge,Ctl,-10.9108349,-5.235602094,5.235612094,5.235612094,-5.675232804,0,0.00001,0.020789696,0.020799696,0.020799696
2013,Site 2,39,Sponge,Ctl,-8.512849207,-4.086323586,4.086333586,4.086333586,-4.426525621,0,0.00001,0.021253407,0.021263407,0.021263407
2013,Site 2,43,Sponge,H,-7.433755645,-3.830928362,3.830938362,3.830938362,-3.602827284,0,0.00001,-0.005873669,0,0.00001
2013,Site 2,40,Sponge,H,-10.79093561,-6.81053931,6.81054931,6.81054931,-3.980396305,0,0.00001,-0.000927421,0,0.00001
2013,Site 2,42,Sponge,H,-7.313856361,-3.830928362,3.830938362,3.830938362,-3.482927999,0,0.00001,0.001020164,0.001030164,0.001030164
2013,Site 2,41,Sponge,H,-8.193117781,-4.469416422,4.469426422,4.469426422,-3.723701359,0,0.00001,0.003361903,0.003371903,0.003371903
2013,Site 2,44,Sponge,H,-5.355501379,-2.553952241,2.553962241,2.553962241,-2.801549138,0,0.00001,0.005719099,0.005729099,0.005729099
2013,Site 2,63,Sponge,HP,-3.876743535,-2.213425276,2.213435276,2.213435276,-1.66331826,0,0.00001,-0.001638444,0,0.00001
2013,Site 2,60,Sponge,HP,-7.393789217,-3.235006172,3.235016172,3.235016172,-4.158783045,0,0.00001,-0.004946247,0,0.00001
2013,Site 2,61,Sponge,HP,-6.43459494,-2.851913336,2.851923336,2.851923336,-3.582681604,0,0.00001,0.000656923,0.000666923,0.000666923
2013,Site 2,64,Sponge,HP,-11.87002918,-6.172051249,6.172061249,6.172061249,-5.697977926,0,0.00001,0.002859549,0.002869549,0.002869549
2013,Site 2,62,Sponge,HP,-6.474561368,-3.362703784,3.362713784,3.362713784,-3.111857584,0,0.00001,0.013262126,0.013272126,0.013272126
2013,Site 2,49,Sponge,N,-6.554494225,-3.10730856,3.10731856,3.10731856,-3.447185665,0,0.00001,-0.00695566,0,0.00001
2013,Site 2,47,Sponge,N,-5.915031374,-3.235006172,3.235016172,3.235016172,-2.680025202,0,0.00001,-0.002859549,0,0.00001
2013,Site 2,46,Sponge,N,-7.153990648,-3.873494232,3.873504232,3.873504232,-3.280496416,0,0.00001,-0.00981521,0,0.00001
2013,Site 2,48,Sponge,N,-5.475400663,-2.894479207,2.894489207,2.894489207,-2.580921457,0,0.00001,0.009042359,0.009052359,0.009052359
2013,Site 2,45,Sponge,N,-9.871707765,-5.278167965,5.278177965,5.278177965,-4.593539801,0,0.00001,0.011438197,0.011448197,0.011448197
2013,Site 2,68,Sponge,NP,-7.513688502,-4.128889456,4.128899456,4.128899456,-3.384799045,0,0.00001,-0.009274214,0,0.00001
2013,Site 2,66,Sponge,NP,-6.114863515,-4.597114034,4.597124034,4.597124034,-1.517749481,0,0.00001,-0.008192222,0,0.00001
